ordtype;uid;is_buy;qty;price;timestamp
new;13195;True;48;95.05;2019-05-23 17:25:12.255
cancel;13118;;65;;2019-05-23 17:25:12.270
new;13196;True;65;94.8;2019-05-23 17:25:12.270
cancel;13171;;180;;2019-05-23 17:25:12.273
new;13197;True;180;95.15;2019-05-23 17:25:12.273
new;13198;True;14;95.2;2019-05-23 17:25:12.274
new;13199;True;1;95.2;2019-05-23 17:25:12.274
new;13200;False;1268;95.7;2019-05-23 17:25:12.274
cancel;13046;;135;;2019-05-23 17:25:12.276
cancel;13109;;63;;2019-05-23 17:25:12.276
new;13201;True;63;95.0;2019-05-23 17:25:12.276
cancel;13059;;63;;2019-05-23 17:25:12.276
new;13202;False;63;95.35;2019-05-23 17:25:12.276
cancel;13149;;523;;2019-05-23 17:25:12.276
new;13203;False;523;95.55;2019-05-23 17:25:12.276
cancel;13057;;66;;2019-05-23 17:25:12.276
new;13204;True;17;95.15;2019-05-23 17:25:12.276
cancel;13155;;131;;2019-05-23 17:25:12.277
cancel;13045;;48;;2019-05-23 17:25:12.278
cancel;13145;;65;;2019-05-23 17:25:12.295
new;13205;False;65;95.6;2019-05-23 17:25:12.295
cancel;13153;;658;;2019-05-23 17:25:12.312
cancel;13197;;180;;2019-05-23 17:25:12.315
cancel;13156;;718;;2019-05-23 17:25:12.335
cancel;13200;;1268;;2019-05-23 17:25:12.350
new;13206;False;72;95.2;2019-05-23 17:25:12.350
cancel;13201;;63;;2019-05-23 17:25:12.373
cancel;13202;;63;;2019-05-23 17:25:12.373
cancel;13161;;17;;2019-05-23 17:25:12.522
cancel;13160;;23;;2019-05-23 17:25:12.595
new;13207;True;137;95.05;2019-05-23 17:25:13.104
new;13208;True;719;94.95;2019-05-23 17:25:13.316
new;13209;False;131;95.3;2019-05-23 17:25:13.316
new;13210;False;723;95.4;2019-05-23 17:25:13.401
new;13211;True;45;95.05;2019-05-23 17:25:14.904
new;13212;True;63;94.95;2019-05-23 17:25:15.034
new;13213;False;63;95.4;2019-05-23 17:25:15.034
new;13214;False;80;95.25;2019-05-23 17:25:15.136
cancel;13203;;523;;2019-05-23 17:25:15.136
new;13215;False;523;95.5;2019-05-23 17:25:15.136
cancel;13205;;65;;2019-05-23 17:25:15.136
new;13216;False;65;95.55;2019-05-23 17:25:15.136
new;13217;False;124;95.25;2019-05-23 17:25:15.138
cancel;13204;;17;;2019-05-23 17:25:15.183
new;13218;True;72;95.2;2019-05-23 17:25:15.292
new;13219;False;1268;95.7;2019-05-23 17:25:15.292
cancel;13186;;44;;2019-05-23 17:25:15.296
new;13220;False;55;95.25;2019-05-23 17:25:15.307
cancel;13214;;80;;2019-05-23 17:25:15.310
new;13221;True;55;94.95;2019-05-23 17:25:15.320
cancel;13191;;122;;2019-05-23 17:25:15.350
cancel;13162;;6;;2019-05-23 17:25:15.405
new;13222;True;6;95.15;2019-05-23 17:25:15.447
new;13223;True;180;95.15;2019-05-23 17:25:15.455
new;13224;False;55;95.3;2019-05-23 17:25:16.313
new;13225;True;55;94.9;2019-05-23 17:25:16.325
cancel;13223;;180;;2019-05-23 17:25:16.329
new;13226;False;55;95.35;2019-05-23 17:25:17.320
new;13227;False;55;95.4;2019-05-23 17:25:18.315
cancel;13193;;21;;2019-05-23 17:25:18.375
new;13228;False;80;95.25;2019-05-23 17:25:18.376
new;13229;False;55;95.45;2019-05-23 17:25:19.320
cancel;13219;;1268;;2019-05-23 17:25:21.233
new;13230;False;210;95.2;2019-05-23 17:25:21.233
cancel;13190;;56;;2019-05-23 17:25:21.234
new;13231;False;56;95.25;2019-05-23 17:25:21.294
new;13232;False;55;95.2;2019-05-23 17:25:21.297
new;13233;True;192;95.15;2019-05-23 17:25:23.023
new;13234;True;56;95.15;2019-05-23 17:25:23.059
new;13235;True;55;95.0;2019-05-23 17:25:28.120
new;13236;False;30;95.2;2019-05-23 17:25:29.024
cancel;13230;;210;;2019-05-23 17:25:29.134
cancel;13232;;55;;2019-05-23 17:25:29.134
cancel;13231;;56;;2019-05-23 17:25:29.134
cancel;13228;;80;;2019-05-23 17:25:29.170
new;13237;True;80;95.15;2019-05-23 17:25:29.170
new;13238;True;53;95.15;2019-05-23 17:25:29.174
new;13239;False;207;95.2;2019-05-23 17:25:31.091
cancel;13164;;53;;2019-05-23 17:25:34.531
new;13240;True;2;95.2;2019-05-23 17:25:36.382
cancel;13042;;58;;2019-05-23 17:25:36.382
new;13241;True;56;95.15;2019-05-23 17:25:36.382
new;13242;True;28;95.2;2019-05-23 17:25:36.382
new;13243;True;207;95.2;2019-05-23 17:25:36.384
modif;13009;;106;;2019-05-23 17:25:36.384
new;13244;False;1268;95.7;2019-05-23 17:25:36.384
new;13245;True;2;95.2;2019-05-23 17:25:36.384
new;13246;True;123;95.15;2019-05-23 17:25:36.384
new;13247;True;250;94.9;2019-05-23 17:25:36.384
cancel;13194;;523;;2019-05-23 17:25:36.384
new;13248;True;523;94.9;2019-05-23 17:25:36.384
new;13249;True;55;95.05;2019-05-23 17:25:36.384
new;13250;True;56;95.2;2019-05-23 17:25:36.384
cancel;13217;;124;;2019-05-23 17:25:36.384
cancel;13220;;55;;2019-05-23 17:25:36.386
cancel;13207;;137;;2019-05-23 17:25:36.386
new;13251;True;48;95.1;2019-05-23 17:25:36.387
new;13252;True;46;95.1;2019-05-23 17:25:36.387
cancel;13196;;65;;2019-05-23 17:25:36.405
new;13253;True;65;94.85;2019-05-23 17:25:36.405
cancel;13212;;63;;2019-05-23 17:25:36.410
new;13254;True;63;95.05;2019-05-23 17:25:36.410
cancel;13209;;131;;2019-05-23 17:25:36.410
cancel;13245;;2;;2019-05-23 17:25:36.584
cancel;13024;;66;;2019-05-23 17:25:36.995
new;13255;True;134;95.1;2019-05-23 17:25:37.781
new;13256;False;137;95.35;2019-05-23 17:25:37.781
cancel;13250;;56;;2019-05-23 17:25:40.476
new;13257;True;106;94.7;2019-05-23 17:25:40.476
cancel;13238;;53;;2019-05-23 17:25:40.477
new;13258;True;17;95.15;2019-05-23 17:25:40.477
cancel;13252;;46;;2019-05-23 17:25:40.478
new;13259;True;21;95.15;2019-05-23 17:25:40.486
cancel;13254;;63;;2019-05-23 17:25:40.525
new;13260;True;63;95.0;2019-05-23 17:25:40.525
cancel;13251;;48;;2019-05-23 17:25:40.526
cancel;13257;;106;;2019-05-23 17:25:42.206
new;13261;True;70;95.2;2019-05-23 17:25:42.206
new;13262;True;56;95.2;2019-05-23 17:25:42.206
cancel;13019;;58;;2019-05-23 17:25:42.208
cancel;13261;;70;;2019-05-23 17:25:42.226
cancel;13262;;56;;2019-05-23 17:25:44.114
new;13263;True;106;94.7;2019-05-23 17:25:44.114
new;13264;False;56;95.3;2019-05-23 17:25:44.114
new;13265;False;69;95.3;2019-05-23 17:25:46.167
cancel;13222;;6;;2019-05-23 17:25:47.466
cancel;13263;;106;;2019-05-23 17:25:47.510
new;13266;True;6;95.2;2019-05-23 17:25:47.510
new;13267;True;70;95.2;2019-05-23 17:25:47.510
cancel;13265;;69;;2019-05-23 17:25:47.510
new;13268;True;47;95.1;2019-05-23 17:25:47.513
cancel;13267;;70;;2019-05-23 17:25:47.515
new;13269;True;55;95.15;2019-05-23 17:25:47.532
new;13270;True;45;95.1;2019-05-23 17:25:47.569
new;13271;True;57;95.2;2019-05-23 17:25:47.584
cancel;13264;;56;;2019-05-23 17:25:47.584
new;13272;True;53;95.2;2019-05-23 17:25:50.473
cancel;13169;;53;;2019-05-23 17:25:50.480
new;13273;True;1;95.2;2019-05-23 17:25:51.580
cancel;13247;;250;;2019-05-23 17:25:51.608
cancel;13187;;250;;2019-05-23 17:25:51.608
cancel;13053;;250;;2019-05-23 17:25:51.608
modif;13244;;250;;2019-05-23 17:25:51.608
cancel;13260;;63;;2019-05-23 17:25:54.799
cancel;13273;;1;;2019-05-23 17:25:56.404
new;13274;True;56;95.1;2019-05-23 17:26:00.783
cancel;12955;;2339;;2019-05-23 17:26:01.240
new;13275;False;2202;95.65;2019-05-23 17:26:02.621
new;13276;True;80;95.2;2019-05-23 17:26:03.118
new;13277;True;229;94.75;2019-05-23 17:26:06.684
new;13278;False;225;95.6;2019-05-23 17:26:06.691
cancel;13276;;80;;2019-05-23 17:26:10.696
cancel;13272;;53;;2019-05-23 17:26:10.708
new;13279;True;58;95.1;2019-05-23 17:26:14.703
new;13280;False;24;95.25;2019-05-23 17:26:17.214
new;13281;True;56;95.15;2019-05-23 17:26:19.536
new;13282;False;57;95.3;2019-05-23 17:26:23.634
cancel;13271;;57;;2019-05-23 17:26:23.810
cancel;13280;;24;;2019-05-23 17:26:27.872
new;13283;False;57;95.25;2019-05-23 17:26:31.626
cancel;13281;;56;;2019-05-23 17:26:31.627
new;13284;False;56;95.25;2019-05-23 17:26:32.610
new;13285;False;1;95.35;2019-05-23 17:26:32.619
new;13286;True;57;95.15;2019-05-23 17:26:38.446
cancel;13283;;57;;2019-05-23 17:26:38.448
new;13287;True;57;95.2;2019-05-23 17:26:38.451
cancel;13282;;57;;2019-05-23 17:26:38.452
cancel;13284;;56;;2019-05-23 17:26:38.614
new;13288;True;53;95.2;2019-05-23 17:26:38.766
cancel;13279;;58;;2019-05-23 17:26:38.770
new;13289;True;35;95.2;2019-05-23 17:26:41.135
new;13290;True;75;95.25;2019-05-23 17:26:45.376
new;13291;True;2;95.25;2019-05-23 17:26:45.377
new;13292;False;618;95.75;2019-05-23 17:26:45.377
modif;12628;;63;;2019-05-23 17:26:45.377
cancel;12648;;58;;2019-05-23 17:26:45.377
cancel;12652;;58;;2019-05-23 17:26:45.377
cancel;12936;;954;;2019-05-23 17:26:45.377
cancel;13132;;232;;2019-05-23 17:26:45.377
cancel;13277;;229;;2019-05-23 17:26:45.377
new;13293;True;77;95.25;2019-05-23 17:26:45.377
new;13294;True;58;95.2;2019-05-23 17:26:45.378
modif;12668;;58;;2019-05-23 17:26:45.378
new;13295;True;58;95.25;2019-05-23 17:26:45.379
cancel;12625;;58;;2019-05-23 17:26:45.379
new;13296;True;80;95.2;2019-05-23 17:26:45.379
modif;13018;;80;;2019-05-23 17:26:45.381
new;13297;True;77;95.25;2019-05-23 17:26:45.382
new;13298;True;35;95.25;2019-05-23 17:26:45.382
new;13299;True;114;95.2;2019-05-23 17:26:45.383
cancel;13146;;127;;2019-05-23 17:26:45.383
cancel;13224;;55;;2019-05-23 17:26:45.383
cancel;13023;;131;;2019-05-23 17:26:45.383
new;13300;True;80;95.25;2019-05-23 17:26:45.383
new;13301;True;140;95.2;2019-05-23 17:26:45.383
new;13302;True;17;95.2;2019-05-23 17:26:45.383
cancel;13226;;55;;2019-05-23 17:26:45.383
cancel;13255;;134;;2019-05-23 17:26:45.383
cancel;13227;;55;;2019-05-23 17:26:45.383
cancel;13248;;523;;2019-05-23 17:26:45.383
new;13303;True;523;94.95;2019-05-23 17:26:45.383
modif;13292;;523;;2019-05-23 17:26:45.383
modif;13112;;82;;2019-05-23 17:26:45.384
cancel;12685;;64;;2019-05-23 17:26:45.384
new;13304;True;102;95.25;2019-05-23 17:26:45.384
modif;13183;;836;;2019-05-23 17:26:45.385
new;13305;True;53;95.25;2019-05-23 17:26:45.389
cancel;12644;;80;;2019-05-23 17:26:45.393
cancel;13216;;65;;2019-05-23 17:26:45.395
new;13306;False;65;95.7;2019-05-23 17:26:45.395
modif;12630;;35;;2019-05-23 17:26:45.396
cancel;12658;;23;;2019-05-23 17:26:45.396
modif;12668;;22;;2019-05-23 17:26:45.396
cancel;12853;;11;;2019-05-23 17:26:45.396
modif;13018;;2;;2019-05-23 17:26:45.396
modif;13112;;406;;2019-05-23 17:26:45.396
cancel;13256;;137;;2019-05-23 17:26:45.396
cancel;12945;;126;;2019-05-23 17:26:45.397
cancel;13253;;65;;2019-05-23 17:26:45.398
new;13307;True;65;94.9;2019-05-23 17:26:45.398
cancel;13269;;55;;2019-05-23 17:26:45.399
cancel;13151;;63;;2019-05-23 17:26:45.400
new;13308;True;48;95.15;2019-05-23 17:26:45.407
new;13309;True;47;95.15;2019-05-23 17:26:45.407
cancel;13192;;17;;2019-05-23 17:26:45.412
cancel;12860;;63;;2019-05-23 17:26:45.429
new;13310;True;79;95.2;2019-05-23 17:26:45.433
cancel;13208;;719;;2019-05-23 17:26:45.433
cancel;13213;;63;;2019-05-23 17:26:45.449
new;13311;False;63;95.45;2019-05-23 17:26:45.449
cancel;13210;;723;;2019-05-23 17:26:45.450
cancel;13297;;77;;2019-05-23 17:26:45.572
cancel;13167;;73;;2019-05-23 17:26:45.587
cancel;13259;;21;;2019-05-23 17:26:46.090
new;13312;False;693;95.45;2019-05-23 17:26:46.320
cancel;13293;;77;;2019-05-23 17:26:46.451
new;13313;False;80;95.35;2019-05-23 17:26:46.453
new;13314;False;116;95.45;2019-05-23 17:26:46.453
cancel;13305;;53;;2019-05-23 17:26:46.463
cancel;13306;;65;;2019-05-23 17:26:46.472
new;13315;False;65;95.65;2019-05-23 17:26:46.472
new;13316;True;576;95.05;2019-05-23 17:26:46.475
new;13317;False;553;95.5;2019-05-23 17:26:46.475
new;13318;True;140;95.15;2019-05-23 17:26:46.475
new;13319;False;140;95.4;2019-05-23 17:26:46.476
cancel;13266;;6;;2019-05-23 17:26:46.511
new;13320;True;6;95.25;2019-05-23 17:26:46.554
cancel;13304;;102;;2019-05-23 17:26:47.950
new;13321;True;63;95.1;2019-05-23 17:26:48.035
cancel;13298;;35;;2019-05-23 17:26:48.413
new;13322;True;58;95.15;2019-05-23 17:26:50.467
cancel;13300;;80;;2019-05-23 17:26:50.467
new;13323;False;58;95.35;2019-05-23 17:26:52.106
cancel;13295;;58;;2019-05-23 17:26:52.107
new;13324;True;58;95.25;2019-05-23 17:26:52.126
new;13325;True;11;95.3;2019-05-23 17:26:55.248
new;13326;False;926;95.8;2019-05-23 17:26:55.248
cancel;13323;;58;;2019-05-23 17:26:55.248
new;13327;False;112;95.5;2019-05-23 17:26:55.248
cancel;13215;;523;;2019-05-23 17:26:55.248
new;13328;False;523;95.65;2019-05-23 17:26:55.248
cancel;12635;;78;;2019-05-23 17:26:55.248
new;13329;False;98;95.35;2019-05-23 17:26:55.248
new;13330;False;70;95.55;2019-05-23 17:26:55.250
cancel;13311;;63;;2019-05-23 17:26:55.272
new;13331;False;63;95.5;2019-05-23 17:26:55.272
cancel;13319;;140;;2019-05-23 17:26:55.274
cancel;13123;;42;;2019-05-23 17:26:55.293
modif;12591;;106;;2019-05-23 17:26:55.325
cancel;12689;;2399;;2019-05-23 17:26:55.325
new;13332;True;11;95.3;2019-05-23 17:26:55.325
new;13333;True;109;95.25;2019-05-23 17:26:55.327
new;13334;True;53;95.25;2019-05-23 17:26:55.327
cancel;13303;;523;;2019-05-23 17:26:55.327
new;13335;True;523;95.0;2019-05-23 17:26:55.327
cancel;13322;;58;;2019-05-23 17:26:55.329
new;13336;True;47;95.2;2019-05-23 17:26:55.332
cancel;13104;;46;;2019-05-23 17:26:55.338
cancel;13307;;65;;2019-05-23 17:26:55.346
new;13337;True;65;94.95;2019-05-23 17:26:55.346
cancel;13332;;11;;2019-05-23 17:26:55.351
new;13338;True;2505;94.8;2019-05-23 17:26:55.351
new;13339;True;80;95.25;2019-05-23 17:26:55.351
cancel;13318;;140;;2019-05-23 17:26:55.358
cancel;13339;;80;;2019-05-23 17:26:55.361
cancel;13334;;53;;2019-05-23 17:26:56.366
cancel;13336;;47;;2019-05-23 17:26:56.367
new;13340;True;140;95.2;2019-05-23 17:26:56.399
new;13341;False;142;95.45;2019-05-23 17:26:56.399
cancel;13313;;80;;2019-05-23 17:26:57.819
new;13342;True;80;95.25;2019-05-23 17:26:57.819
new;13343;False;79;95.55;2019-05-23 17:26:59.252
new;13344;False;69;95.35;2019-05-23 17:27:00.023
cancel;13342;;80;;2019-05-23 17:27:00.023
new;13345;False;80;95.35;2019-05-23 17:27:00.023
new;13346;True;58;95.15;2019-05-23 17:27:00.370
modif;13244;;929;;2019-05-23 17:27:02.424
cancel;13316;;576;;2019-05-23 17:27:02.456
cancel;13317;;553;;2019-05-23 17:27:02.500
modif;13338;;2399;;2019-05-23 17:27:02.536
cancel;13275;;2202;;2019-05-23 17:27:02.599
cancel;13340;;140;;2019-05-23 17:27:02.601
cancel;13341;;142;;2019-05-23 17:27:02.637
new;13347;True;1;95.35;2019-05-23 17:27:02.913
cancel;13345;;80;;2019-05-23 17:27:02.944
new;13348;True;80;95.25;2019-05-23 17:27:02.945
modif;12614;;54;;2019-05-23 17:27:02.947
modif;13329;;96;;2019-05-23 17:27:02.948
new;13349;True;45;95.25;2019-05-23 17:27:02.989
new;13350;True;5;95.2;2019-05-23 17:27:02.989
new;13351;True;12;95.15;2019-05-23 17:27:02.989
new;13352;False;58;95.35;2019-05-23 17:27:03.914
new;13353;False;80;95.35;2019-05-23 17:27:03.934
cancel;13348;;80;;2019-05-23 17:27:04.044
cancel;13326;;926;;2019-05-23 17:27:04.046
new;13354;False;200;95.3;2019-05-23 17:27:04.046
new;13355;False;110;95.35;2019-05-23 17:27:04.046
cancel;13328;;523;;2019-05-23 17:27:04.046
new;13356;False;523;95.6;2019-05-23 17:27:04.046
cancel;13333;;109;;2019-05-23 17:27:04.048
new;13357;False;80;95.35;2019-05-23 17:27:04.051
cancel;13324;;58;;2019-05-23 17:27:04.107
new;13358;False;58;95.35;2019-05-23 17:27:04.109
new;13359;True;671;94.95;2019-05-23 17:27:05.639
new;13360;False;668;95.7;2019-05-23 17:27:05.687
new;13361;False;365;95.7;2019-05-23 17:27:05.723
new;13362;True;401;95.1;2019-05-23 17:27:05.758
new;13363;False;406;95.55;2019-05-23 17:27:05.808
new;13364;True;131;95.15;2019-05-23 17:27:06.714
new;13365;False;131;95.4;2019-05-23 17:27:06.763
new;13366;True;58;95.25;2019-05-23 17:27:08.218
cancel;13358;;58;;2019-05-23 17:27:08.219
cancel;13366;;58;;2019-05-23 17:27:09.192
new;13367;False;110;95.3;2019-05-23 17:27:09.193
new;13368;False;58;95.35;2019-05-23 17:27:09.194
cancel;13289;;35;;2019-05-23 17:27:11.336
new;13369;True;35;95.25;2019-05-23 17:27:11.380
new;13370;False;58;95.3;2019-05-23 17:27:17.945
cancel;13294;;58;;2019-05-23 17:27:17.946
new;13371;False;45;95.3;2019-05-23 17:27:17.956
new;13372;False;80;95.3;2019-05-23 17:27:17.971
cancel;13233;;192;;2019-05-23 17:27:18.916
new;13373;True;192;95.25;2019-05-23 17:27:18.916
cancel;13372;;80;;2019-05-23 17:27:18.917
new;13374;False;6;95.25;2019-05-23 17:27:18.941
new;13375;False;45;95.25;2019-05-23 17:27:18.941
new;13376;False;16;95.25;2019-05-23 17:27:18.941
cancel;12714;;227;;2019-05-23 17:27:18.968
new;13377;True;50;95.0;2019-05-23 17:27:19.301
new;13378;True;660;95.1;2019-05-23 17:27:19.900
cancel;13371;;45;;2019-05-23 17:27:26.750
cancel;13370;;58;;2019-05-23 17:27:26.919
new;13379;True;58;95.2;2019-05-23 17:27:26.920
new;13380;False;9;95.35;2019-05-23 17:27:27.943
new;13381;False;21;95.3;2019-05-23 17:27:33.023
new;13382;True;1503;94.8;2019-05-23 17:27:33.700
new;13383;False;1580;95.75;2019-05-23 17:27:33.700
cancel;13344;;69;;2019-05-23 17:27:35.012
new;13384;False;69;95.3;2019-05-23 17:27:35.012
new;13385;True;1555;94.9;2019-05-23 17:27:37.383
new;13386;False;1528;95.65;2019-05-23 17:27:37.383
new;13387;False;58;95.3;2019-05-23 17:27:44.347
new;13388;False;45;95.3;2019-05-23 17:27:49.563
cancel;13379;;58;;2019-05-23 17:27:49.563
new;13389;False;80;95.3;2019-05-23 17:27:49.592
new;13390;False;19;95.25;2019-05-23 17:27:49.594
new;13391;False;121;95.25;2019-05-23 17:27:49.594
new;13392;False;71;95.25;2019-05-23 17:27:49.594
new;13393;True;1476;94.75;2019-05-23 17:27:49.594
modif;13292;;95;;2019-05-23 17:27:49.595
cancel;13383;;1580;;2019-05-23 17:27:49.595
new;13394;False;65;95.25;2019-05-23 17:27:49.595
cancel;13288;;53;;2019-05-23 17:27:49.595
cancel;13389;;80;;2019-05-23 17:27:49.595
cancel;13356;;523;;2019-05-23 17:27:49.595
new;13395;False;523;95.55;2019-05-23 17:27:49.595
cancel;13308;;48;;2019-05-23 17:27:49.595
cancel;13309;;47;;2019-05-23 17:27:49.595
cancel;13301;;140;;2019-05-23 17:27:49.595
cancel;13299;;114;;2019-05-23 17:27:49.598
cancel;13302;;17;;2019-05-23 17:27:49.598
new;13396;False;75;95.3;2019-05-23 17:27:49.605
new;13397;False;70;95.35;2019-05-23 17:27:49.605
cancel;13315;;65;;2019-05-23 17:27:49.616
new;13398;False;65;95.6;2019-05-23 17:27:49.616
cancel;13365;;131;;2019-05-23 17:27:49.617
cancel;13331;;63;;2019-05-23 17:27:49.617
cancel;13321;;63;;2019-05-23 17:27:49.620
new;13399;True;63;95.05;2019-05-23 17:27:49.620
cancel;13364;;131;;2019-05-23 17:27:49.621
new;13400;True;15;95.15;2019-05-23 17:27:49.643
cancel;13362;;401;;2019-05-23 17:27:49.687
cancel;13363;;406;;2019-05-23 17:27:49.687
new;13401;True;37;95.25;2019-05-23 17:27:50.265
new;13402;False;52;95.3;2019-05-23 17:27:50.640
new;13403;True;419;95.0;2019-05-23 17:27:50.721
new;13404;False;421;95.45;2019-05-23 17:27:50.721
new;13405;True;132;95.1;2019-05-23 17:27:50.721
new;13406;False;134;95.35;2019-05-23 17:27:50.721
new;13407;False;52;95.35;2019-05-23 17:27:51.644
new;13408;False;80;95.3;2019-05-23 17:27:51.694
new;13409;False;63;95.4;2019-05-23 17:27:52.034
new;13410;False;52;95.4;2019-05-23 17:27:52.649
cancel;13394;;28;;2019-05-23 17:27:52.661
new;13411;False;1675;95.75;2019-05-23 17:27:52.661
cancel;13396;;75;;2019-05-23 17:27:52.663
cancel;13409;;63;;2019-05-23 17:27:52.684
new;13412;False;96;95.3;2019-05-23 17:27:53.024
new;13413;True;58;95.1;2019-05-23 17:27:53.599
new;13414;False;52;95.5;2019-05-23 17:27:53.646
new;13415;False;63;95.45;2019-05-23 17:27:55.034
cancel;13408;;80;;2019-05-23 17:27:59.625
cancel;13296;;80;;2019-05-23 17:27:59.632
new;13416;False;80;95.3;2019-05-23 17:28:00.170
cancel;13411;;1675;;2019-05-23 17:28:03.807
new;13417;False;13;95.25;2019-05-23 17:28:03.807
new;13418;False;82;95.3;2019-05-23 17:28:03.809
cancel;13381;;21;;2019-05-23 17:28:06.945
new;13419;False;21;95.25;2019-05-23 17:28:06.945
new;13420;False;53;95.3;2019-05-23 17:28:07.565
new;13421;True;245;94.9;2019-05-23 17:28:07.682
cancel;13384;;69;;2019-05-23 17:28:07.757
new;13422;False;69;95.25;2019-05-23 17:28:07.757
new;13423;False;1;95.25;2019-05-23 17:28:08.028
cancel;13287;;57;;2019-05-23 17:28:08.033
new;13424;False;225;95.5;2019-05-23 17:28:08.685
new;13425;True;53;95.2;2019-05-23 17:28:09.883
cancel;13425;;53;;2019-05-23 17:28:10.522
new;13426;False;53;95.25;2019-05-23 17:28:16.160
cancel;13286;;57;;2019-05-23 17:28:16.163
new;13427;True;53;95.15;2019-05-23 17:28:16.221
cancel;13426;;53;;2019-05-23 17:28:16.888
cancel;13412;;96;;2019-05-23 17:28:16.895
new;13428;False;96;95.25;2019-05-23 17:28:16.895
new;13429;False;53;95.25;2019-05-23 17:28:16.996
new;13430;False;52;95.25;2019-05-23 17:28:17.861
new;13431;False;80;95.25;2019-05-23 17:28:17.882
cancel;13427;;53;;2019-05-23 17:28:17.902
cancel;13237;;80;;2019-05-23 17:28:17.903
cancel;13431;;80;;2019-05-23 17:28:24.154
new;13432;True;80;95.15;2019-05-23 17:28:24.154
cancel;13429;;53;;2019-05-23 17:28:25.532
new;13433;True;53;95.15;2019-05-23 17:28:25.534
new;13434;False;53;95.25;2019-05-23 17:28:28.145
cancel;13359;;671;;2019-05-23 17:28:28.441
new;13435;True;650;94.8;2019-05-23 17:28:29.820
new;13436;False;246;95.45;2019-05-23 17:28:34.686
new;13437;False;82;95.25;2019-05-23 17:28:35.030
new;13438;False;80;95.25;2019-05-23 17:28:35.050
new;13439;True;245;94.95;2019-05-23 17:28:36.680
cancel;13433;;53;;2019-05-23 17:28:39.063
new;13440;True;13;95.25;2019-05-23 17:28:40.865
new;13441;True;21;95.25;2019-05-23 17:28:40.865
new;13442;True;69;95.25;2019-05-23 17:28:40.865
new;13443;True;1;95.25;2019-05-23 17:28:40.865
new;13444;True;96;95.25;2019-05-23 17:28:40.866
new;13445;True;52;95.25;2019-05-23 17:28:40.866
new;13446;True;30;95.25;2019-05-23 17:28:40.866
cancel;13434;;23;;2019-05-23 17:28:40.866
new;13447;True;53;95.15;2019-05-23 17:28:40.866
new;13448;True;53;95.2;2019-05-23 17:28:40.866
cancel;13438;;80;;2019-05-23 17:28:40.866
new;13449;False;52;95.25;2019-05-23 17:28:40.869
new;13450;False;20;95.25;2019-05-23 17:28:40.910
new;13451;True;8;95.2;2019-05-23 17:28:41.440
cancel;13448;;53;;2019-05-23 17:28:41.663
new;13452;True;53;95.2;2019-05-23 17:28:43.354
cancel;13449;;52;;2019-05-23 17:28:43.635
cancel;13452;;53;;2019-05-23 17:28:44.377
new;13453;True;53;95.2;2019-05-23 17:28:48.381
new;13454;True;329;94.95;2019-05-23 17:28:50.512
new;13455;False;329;95.55;2019-05-23 17:28:50.518
cancel;13453;;53;;2019-05-23 17:28:50.902
new;13456;False;54;95.25;2019-05-23 17:28:51.077
cancel;13456;;54;;2019-05-23 17:28:51.083
new;13457;True;329;94.9;2019-05-23 17:28:52.292
new;13458;False;295;95.6;2019-05-23 17:28:52.329
new;13459;False;34;95.6;2019-05-23 17:28:52.410
new;13460;False;54;95.25;2019-05-23 17:28:55.168
new;13461;False;55;95.25;2019-05-23 17:28:55.199
cancel;13447;;53;;2019-05-23 17:28:55.887
new;13462;False;1;95.25;2019-05-23 17:28:56.362
cancel;13437;;82;;2019-05-23 17:28:59.572
cancel;13351;;12;;2019-05-23 17:29:00.034
cancel;13350;;5;;2019-05-23 17:29:00.034
new;13463;True;232;95.0;2019-05-23 17:29:01.685
cancel;13460;;54;;2019-05-23 17:29:02.190
new;13464;True;54;95.15;2019-05-23 17:29:02.190
new;13465;False;247;95.3;2019-05-23 17:29:03.192
new;13466;False;225;95.45;2019-05-23 17:29:03.685
new;13467;False;79;95.2;2019-05-23 17:29:09.029
new;13468;False;8;95.2;2019-05-23 17:29:09.029
new;13469;True;106;94.7;2019-05-23 17:29:09.029
new;13470;False;54;95.25;2019-05-23 17:29:09.029
cancel;13464;;54;;2019-05-23 17:29:09.029
cancel;13346;;58;;2019-05-23 17:29:09.031
modif;13244;;89;;2019-05-23 17:29:09.031
cancel;13360;;668;;2019-05-23 17:29:09.031
cancel;13361;;365;;2019-05-23 17:29:09.031
new;13471;False;150;95.2;2019-05-23 17:29:09.031
new;13472;False;80;95.25;2019-05-23 17:29:09.031
cancel;13241;;56;;2019-05-23 17:29:09.031
cancel;13432;;80;;2019-05-23 17:29:09.031
cancel;13472;;80;;2019-05-23 17:29:09.031
new;13473;True;102;95.15;2019-05-23 17:29:09.031
new;13474;False;102;95.25;2019-05-23 17:29:09.031
cancel;13246;;123;;2019-05-23 17:29:09.033
cancel;13335;;523;;2019-05-23 17:29:09.035
new;13475;True;523;94.85;2019-05-23 17:29:09.035
cancel;13395;;523;;2019-05-23 17:29:09.035
new;13476;False;523;95.5;2019-05-23 17:29:09.035
cancel;13268;;47;;2019-05-23 17:29:09.035
cancel;13270;;45;;2019-05-23 17:29:09.035
new;13477;False;79;95.25;2019-05-23 17:29:09.037
new;13478;False;67;95.3;2019-05-23 17:29:09.037
